0.00018,-1.0
0.0001804,-1.0
0.0001808,-1.0
0.0001812,-1.0
0.0001816,-1.0
0.000182,-1.0
0.0001824,-1.0
0.0001828,-1.0
0.0001832,-1.0
0.0001836,-1.0
0.000184,1.0
0.0001844,-1.0
0.0001848,-1.0
0.0001852,-1.0
0.0001856,-1.0
0.000186,-1.0
0.0001864,-1.0
0.0001868,-1.0
0.0001872,-1.0
0.0001876,1.0
0.000188,-1.0
0.0001884,-1.0
0.0001888,-1.0
0.0001892,-1.0
0.0001896,-1.0
0.00019,1.0
0.0001904,-1.0
0.0001908,-1.0
0.0001912,-1.0
0.0001916,1.0
0.000192,-1.0
0.0001924,-1.0
0.0001928,-1.0
0.0001932,1.0
0.0001936,-1.0
0.000194,-1.0
0.0001944,1.0
0.0001948,-1.0
0.0001952,-1.0
0.0001956,1.0
0.000196,-1.0
0.0001964,-1.0
0.0001968,1.0
0.0001972,-1.0
0.0001976,1.0
0.000198,-1.0
0.0001984,1.0
0.0001988,-1.0
0.0001992,1.0
0.0001996,-1.0
