0.0,0.0
4e-07,0.02513009544333748
8e-07,0.050244318179769556
1.2e-06,0.07532680552793272
1.6e-06,0.1003617148512149
2e-06,0.12533323356430426
2.4e-06,0.15022558912075706
2.8e-06,0.17502305897527606
3.2e-06,0.19970998051440703
3.6e-06,0.22427076094938117
4e-06,0.2486898871648548
4.4e-06,0.2729519355173252
4.8e-06,0.2970415815770349
5.2e-06,0.3209436098072095
5.6e-06,0.34464292317451706
6e-06,0.368124552684678
6.4e-06,0.3913736668372024
6.8e-06,0.41437558099328414
7.2e-06,0.4371157666509329
7.6e-06,0.45957986062148787
8e-06,0.4817536741017153
8.4e-06,0.5036232016357608
8.8e-06,0.5251746299612957
9.2e-06,0.5463943467342691
9.6e-06,0.5672689491267565
1e-05,0.5877852522924731
1.04e-05,0.6079302976946054
1.08e-05,0.6276913612907006
1.12e-05,0.6470559615694443
1.16e-05,0.6660118674342517
1.2e-05,0.6845471059286887
1.24e-05,0.7026499697988492
1.28e-05,0.7203090248879069
1.32e-05,0.7375131173581739
1.36e-05,0.7542513807361038
1.4e-05,0.7705132427757893
1.44e-05,0.7862884321366189
1.48e-05,0.8015669848708765
1.52e-05,0.816339250717184
1.56e-05,0.8305958991958127
1.6e-05,0.8443279255020151
1.64e-05,0.8575266561936523
1.68e-05,0.8701837546695257
1.72e-05,0.8822912264349533
1.76e-05,0.8938414241512638
1.8e-05,0.9048270524660196
1.84e-05,0.9152411726209175
1.88e-05,0.925077206834458
1.92e-05,0.934328942456612
1.96e-05,0.9429905358928644
2e-05,0.9510565162951535
2.04e-05,0.9585217890173758
2.08e-05,0.9653816388332739
2.12e-05,0.9716317329146739
2.16e-05,0.9772681235681935
2.2e-05,0.9822872507286887
2.24e-05,0.986685944207868
2.28e-05,0.9904614256966512
2.32e-05,0.9936113105200084
2.36e-05,0.9961336091431725
2.4e-05,0.9980267284282716
2.44e-05,0.9992894726405892
2.48e-05,0.9999210442038161
2.52e-05,0.9999210442038161
2.56e-05,0.9992894726405892
2.6e-05,0.9980267284282716
2.64e-05,0.9961336091431725
2.68e-05,0.9936113105200084
2.72e-05,0.9904614256966512
2.76e-05,0.986685944207868
2.8e-05,0.9822872507286887
2.84e-05,0.9772681235681935
2.88e-05,0.971631732914674
2.92e-05,0.9653816388332739
2.96e-05,0.958521789017376
3e-05,0.9510565162951535
3.04e-05,0.9429905358928644
3.08e-05,0.934328942456612
3.12e-05,0.925077206834458
3.16e-05,0.9152411726209175
3.2e-05,0.9048270524660195
3.24e-05,0.8938414241512639
3.28e-05,0.8822912264349533
3.32e-05,0.8701837546695257
3.36e-05,0.8575266561936522
3.4e-05,0.8443279255020152
3.44e-05,0.8305958991958127
3.48e-05,0.8163392507171838
3.52e-05,0.8015669848708765
3.56e-05,0.7862884321366188
3.6e-05,0.7705132427757893
3.64e-05,0.7542513807361036
3.68e-05,0.7375131173581739
3.72e-05,0.7203090248879067
3.76e-05,0.7026499697988492
3.8e-05,0.6845471059286885
3.84e-05,0.6660118674342517
3.88e-05,0.6470559615694442
3.92e-05,0.6276913612907006
3.96e-05,0.6079302976946053
4e-05,0.5877852522924732
4.04e-05,0.5672689491267564
4.08e-05,0.5463943467342692
4.12e-05,0.5251746299612956
4.16e-05,0.5036232016357609
4.2e-05,0.4817536741017152
4.24e-05,0.459579860621488
4.28e-05,0.4371157666509329
4.32e-05,0.41437558099328387
